chr	cell	z	score	p	p.adj	monosomy
E3.6	14	E3.1.443	3.803536503744	1.61530492783466	0.000284065454256594	0.00498578077025341	FALSE
E3.14	21	E3.1.443	8.58364890656276	3.85297109400666	7.61951838531192e-13	5.02888213430587e-11	FALSE
E3.36	21	E3.1.444	8.15357746908781	3.70995514394682	5.14644721794121e-12	3.15403693785254e-10	FALSE
E3.45	1	E3.1.445	3.64942901624515	1.58194033672357	0.000476424291234192	0.00778613413102736	FALSE
E3.46	10	E3.1.445	4.25412172467919	1.38230739134734	5.84820497587348e-05	0.00125443996732486	FALSE
E3.49	13	E3.1.445	-7.63402727712798	0.137148717402769	5.13755358229918e-11	2.84388449910496e-09	TRUE
E3.50	14	E3.1.445	4.16882138208472	1.6729490478774	7.9469428438282e-05	0.00164300649638665	FALSE
E3.51	15	E3.1.445	-6.85132641964585	0.370413774532055	1.5873553712324e-09	8.01147593245528e-08	TRUE
E3.55	19	E3.1.445	2.64353795268861	1.61460609117256	0.00993695305221706	0.089746375987392	FALSE
E3.58	21	E3.1.445	8.50125165690127	3.82557071370742	1.09880451985482e-12	6.98351317063283e-11	FALSE
E3.60	3	E3.1.445	-3.1682307555132	0.746318566616911	0.00219987198200041	0.0275546008840343	TRUE
E3.62	5	E3.1.445	-3.37900862394415	0.786312863574198	0.00114414893296223	0.0164988199072537	TRUE
E3.63	6	E3.1.445	2.91578944280346	1.39811051299401	0.00464516705258786	0.0477311776182082	FALSE
E3.66	9	E3.1.445	-9.17261922916142	0.225497262492243	5.57664267867596e-14	4.55691373171807e-12	TRUE
E3.69	11	E3.1.447	5.68740546319742	1.58727749624834	2.21524985695092e-07	7.91951823859953e-06	FALSE
E3.70	12	E3.1.447	11.6982950558066	1.51599888330466	9.37246168084201e-19	1.23716494187115e-16	FALSE
E3.71	13	E3.1.447	3.22732784506344	1.36591050200705	0.00183632901496677	0.0242395429975614	FALSE
E3.74	16	E3.1.447	7.67031941333707	1.70524711069877	4.37663130495476e-11	2.50343310643412e-09	FALSE
E3.80	21	E3.1.447	4.11111547035453	2.36567488501122	9.76033223428715e-05	0.0019704388369455	FALSE
E3.82	3	E3.1.447	6.31562094818744	1.49433075200731	1.59070789464941e-08	6.6576945054107e-07	FALSE
E3.83	4	E3.1.447	4.9039062340768	1.44254830022251	5.10976619706018e-06	0.000141425141841214	FALSE
E3.84	5	E3.1.447	-10.6160499214763	0.301407456758598	9.7933442252976e-17	9.88551687682981e-15	TRUE
E3.88	9	E3.1.447	-3.67182889148008	0.673645094448988	0.000442274195620391	0.00729752422773646	TRUE
E3.89	1	E3.1.448	-3.2811125943767	0.505838517539506	0.00155512927306426	0.0211793796236371	TRUE
E3.90	10	E3.1.448	-3.79672709073234	0.68284898745357	0.000290707292900765	0.00499651429700976	TRUE
E3.91	11	E3.1.448	-5.31218186874315	0.463288248250235	1.01946646243767e-06	3.18073536280553e-05	TRUE
E3.92	12	E3.1.448	-5.78619313460462	0.743128079571504	1.47281390638477e-07	5.37733758160907e-06	TRUE
E3.95	15	E3.1.448	5.30023538528645	1.47359986463018	1.06952099945464e-06	3.27731791975742e-05	FALSE
E3.96	16	E3.1.448	-3.1988837955255	0.680322115532023	0.00200364970160623	0.0258516006613255	TRUE
E3.98	18	E3.1.448	-2.8911635250596	0.531053105637006	0.00498580196061099	0.0506250660615885	TRUE
E3.100	2	E3.1.448	3.41707545256419	1.23653747573318	0.00101391864249138	0.0148708067565402	FALSE
E3.102	21	E3.1.448	4.78261411299497	2.5889750346444	8.15690117588996e-06	0.000212079430573139	FALSE
E3.104	3	E3.1.448	-3.42895190386226	0.725754917790773	0.000976239143747852	0.0144416066437182	TRUE
E3.106	5	E3.1.448	5.56667452055717	1.38570285543552	3.63569905520515e-07	1.17714331674189e-05	FALSE
