ngenes	zeros	residual
ENSG00000000419	3227	0	-0.00918401861040621
ENSG00000001630	3227	0	-0.00918401861040621
ENSG00000002549	3227	0	-0.00918401861040621
ENSG00000002822	3227	0	-0.00918401861040621
ENSG00000002834	3227	0	-0.00918401861040621
ENSG00000003056	3227	0	-0.00918401861040621
ENSG00000003402	3227	0	-0.00918401861040621
ENSG00000003509	3227	0	-0.00918401861040621
ENSG00000003756	3227	0	-0.00918401861040621
ENSG00000003989	3227	0.04	-0.00918401861040621
ENSG00000004059	3227	0	-0.00918401861040621
ENSG00000004142	3227	0	-0.00918401861040621
ENSG00000004455	3227	0	-0.00918401861040621
ENSG00000004478	3227	0	-0.00918401861040621
ENSG00000004487	3227	0	-0.00918401861040621
ENSG00000004534	3227	0	-0.00918401861040621
ENSG00000004779	3227	0	-0.00918401861040621
ENSG00000004897	3227	0	-0.00918401861040621
ENSG00000005075	3227	0	-0.00918401861040621
ENSG00000005100	3227	0	-0.00918401861040621
ENSG00000005156	3227	0	-0.00918401861040621
ENSG00000005194	3227	0	-0.00918401861040621
ENSG00000005801	3227	0	-0.00918401861040621
ENSG00000006007	3227	0	-0.00918401861040621
ENSG00000006125	3227	0	-0.00918401861040621
ENSG00000006451	3227	0	-0.00918401861040621
ENSG00000006625	3227	0	-0.00918401861040621
ENSG00000006634	3227	0	-0.00918401861040621
ENSG00000006652	3227	0.04	-0.00918401861040621
ENSG00000006712	3227	0	-0.00918401861040621
ENSG00000006744	3227	0	-0.00918401861040621
ENSG00000007062	3227	0	-0.00918401861040621
ENSG00000007080	3227	0	-0.00918401861040621
ENSG00000007168	3227	0	-0.00918401861040621
ENSG00000007237	3227	0	-0.00918401861040621
ENSG00000007392	3227	0	-0.00918401861040621
ENSG00000007923	3227	0	-0.00918401861040621
ENSG00000008018	3227	0	-0.00918401861040621
ENSG00000008083	3227	0	-0.00918401861040621
ENSG00000008130	3227	0	-0.00918401861040621
ENSG00000008282	3227	0.04	-0.00918401861040621
ENSG00000008324	3227	0	-0.00918401861040621
ENSG00000008952	3227	0	-0.00918401861040621
ENSG00000008988	3227	0	-0.00918401861040621
ENSG00000009307	3227	0	-0.00918401861040621
ENSG00000009335	3227	0	-0.00918401861040621
ENSG00000009844	3227	0	-0.00918401861040621
ENSG00000009954	3227	0	-0.00918401861040621
ENSG00000010165	3227	0.04	-0.00918401861040621
ENSG00000010244	3227	0	-0.00918401861040621
ENSG00000010256	3227	0	-0.00918401861040621
ENSG00000010278	3227	0	-0.00918401861040621
ENSG00000010292	3227	0.04	-0.00918401861040621
ENSG00000011007	3227	0	-0.00918401861040621
ENSG00000011009	3227	0	-0.00918401861040621
ENSG00000011052	3227	0	-0.00918401861040621
ENSG00000011260	3227	0.04	-0.00918401861040621
ENSG00000011275	3227	0.04	-0.00918401861040621
ENSG00000011304	3227	0	-0.00918401861040621
ENSG00000011405	3227	0	-0.00918401861040621
ENSG00000011426	3227	0.04	-0.00918401861040621
ENSG00000011485	3227	0	-0.00918401861040621
ENSG00000012660	3227	0	-0.00918401861040621
ENSG00000013275	3227	0	-0.00918401861040621
ENSG00000013306	3227	0	-0.00918401861040621
ENSG00000013375	3227	0	-0.00918401861040621
ENSG00000013588	3227	0	-0.00918401861040621
ENSG00000013810	3227	0	-0.00918401861040621
ENSG00000014216	3227	0	-0.00918401861040621
ENSG00000014641	3227	0	-0.00918401861040621
ENSG00000015479	3227	0	-0.00918401861040621
ENSG00000017797	3227	0	-0.00918401861040621
ENSG00000018408	3227	0	-0.00918401861040621
ENSG00000021776	3227	0	-0.00918401861040621
ENSG00000022277	3227	0	-0.00918401861040621
ENSG00000022556	3227	0	-0.00918401861040621
ENSG00000022840	3227	0	-0.00918401861040621
ENSG00000023041	3227	0	-0.00918401861040621
ENSG00000023228	3227	0	-0.00918401861040621
ENSG00000023287	3227	0	-0.00918401861040621
ENSG00000023318	3227	0	-0.00918401861040621
ENSG00000023330	3227	0.16	-0.00918401861040621
ENSG00000023734	3227	0	-0.00918401861040621
ENSG00000025770	3227	0	-0.00918401861040621
ENSG00000025772	3227	0	-0.00918401861040621
ENSG00000025796	3227	0	-0.00918401861040621
ENSG00000025800	3227	0	-0.00918401861040621
ENSG00000028839	3227	0	-0.00918401861040621
ENSG00000029363	3227	0	-0.00918401861040621
ENSG00000030066	3227	0	-0.00918401861040621
ENSG00000030110	3227	0	-0.00918401861040621
ENSG00000030582	3227	0	-0.00918401861040621
ENSG00000031698	3227	0	-0.00918401861040621
ENSG00000031823	3227	0	-0.00918401861040621
ENSG00000033011	3227	0.08	-0.00918401861040621
ENSG00000033030	3227	0	-0.00918401861040621
ENSG00000033050	3227	0	-0.00918401861040621
ENSG00000033170	3227	0	-0.00918401861040621
ENSG00000034510	3227	0	-0.00918401861040621
ENSG00000034713	3227	0	-0.00918401861040621
ENSG00000035141	3227	0	-0.00918401861040621
ENSG00000035403	3227	0	-0.00918401861040621
ENSG00000035681	3227	0.04	-0.00918401861040621
ENSG00000035687	3227	0	-0.00918401861040621
ENSG00000036054	3227	0	-0.00918401861040621
ENSG00000037241	3227	0	-0.00918401861040621
ENSG00000037474	3227	0	-0.00918401861040621
ENSG00000038219	3227	0	-0.00918401861040621
ENSG00000038274	3227	0.04	-0.00918401861040621
ENSG00000038427	3227	0	-0.00918401861040621
ENSG00000039068	3227	0	-0.00918401861040621
ENSG00000041357	3227	0	-0.00918401861040621
ENSG00000041802	3227	0	-0.00918401861040621
ENSG00000042493	3227	0	-0.00918401861040621
ENSG00000042753	3227	0	-0.00918401861040621
ENSG00000043093	3227	0	-0.00918401861040621
ENSG00000044115	3227	0	-0.00918401861040621
ENSG00000044574	3227	0	-0.00918401861040621
ENSG00000046604	3227	0	-0.00918401861040621
ENSG00000047249	3227	0	-0.00918401861040621
ENSG00000047315	3227	0	-0.00918401861040621
ENSG00000047410	3227	0	-0.00918401861040621
ENSG00000047849	3227	0	-0.00918401861040621
ENSG00000048028	3227	0	-0.00918401861040621
ENSG00000048162	3227	0	-0.00918401861040621
ENSG00000048544	3227	0	-0.00918401861040621
ENSG00000048828	3227	0	-0.00918401861040621
ENSG00000049449	3227	0	-0.00918401861040621
ENSG00000049541	3227	0.04	-0.00918401861040621
ENSG00000050405	3227	0	-0.00918401861040621
ENSG00000051108	3227	0	-0.00918401861040621
ENSG00000051180	3227	0	-0.00918401861040621
ENSG00000051596	3227	0	-0.00918401861040621
ENSG00000052344	3227	0.04	-0.00918401861040621
ENSG00000052723	3227	0	-0.00918401861040621
ENSG00000052749	3227	0	-0.00918401861040621
ENSG00000052802	3227	0	-0.00918401861040621
