ngenes	zeros	residual
ENSG00000000419	3193	0	0.0635067159761945
ENSG00000001036	3193	0	0.0635067159761945
ENSG00000001630	3193	0.125	0.0635067159761945
ENSG00000002822	3193	0.125	0.0635067159761945
ENSG00000002834	3193	0	0.0635067159761945
ENSG00000003056	3193	0	0.0635067159761945
ENSG00000003402	3193	0	0.0635067159761945
ENSG00000003509	3193	0	0.0635067159761945
ENSG00000003756	3193	0	0.0635067159761945
ENSG00000004059	3193	0.125	0.0635067159761945
ENSG00000004142	3193	0	0.0635067159761945
ENSG00000004399	3193	0	0.0635067159761945
ENSG00000004455	3193	0	0.0635067159761945
ENSG00000004478	3193	0	0.0635067159761945
ENSG00000004487	3193	0	0.0635067159761945
ENSG00000004534	3193	0	0.0635067159761945
ENSG00000004779	3193	0	0.0635067159761945
ENSG00000004897	3193	0	0.0635067159761945
ENSG00000005007	3193	0.125	0.0635067159761945
ENSG00000005075	3193	0.125	0.0635067159761945
ENSG00000005100	3193	0	0.0635067159761945
ENSG00000005156	3193	0	0.0635067159761945
ENSG00000005194	3193	0	0.0635067159761945
ENSG00000005483	3193	0	0.0635067159761945
ENSG00000005801	3193	0	0.0635067159761945
ENSG00000006007	3193	0	0.0635067159761945
ENSG00000006125	3193	0	0.0635067159761945
ENSG00000006327	3193	0	0.0635067159761945
ENSG00000006451	3193	0.125	0.0635067159761945
ENSG00000006652	3193	0	0.0635067159761945
ENSG00000006712	3193	0	0.0635067159761945
ENSG00000006744	3193	0	0.0635067159761945
ENSG00000006831	3193	0	0.0635067159761945
ENSG00000007062	3193	0	0.0635067159761945
ENSG00000007080	3193	0	0.0635067159761945
ENSG00000007168	3193	0	0.0635067159761945
ENSG00000007202	3193	0	0.0635067159761945
ENSG00000007923	3193	0	0.0635067159761945
ENSG00000008018	3193	0	0.0635067159761945
ENSG00000008083	3193	0	0.0635067159761945
ENSG00000008128	3193	0	0.0635067159761945
ENSG00000008130	3193	0	0.0635067159761945
ENSG00000008282	3193	0	0.0635067159761945
ENSG00000008294	3193	0	0.0635067159761945
ENSG00000008324	3193	0	0.0635067159761945
ENSG00000008513	3193	0	0.0635067159761945
ENSG00000008952	3193	0	0.0635067159761945
ENSG00000008988	3193	0	0.0635067159761945
ENSG00000009307	3193	0	0.0635067159761945
ENSG00000009844	3193	0	0.0635067159761945
ENSG00000009954	3193	0	0.0635067159761945
ENSG00000010165	3193	0	0.0635067159761945
ENSG00000010244	3193	0	0.0635067159761945
ENSG00000010256	3193	0	0.0635067159761945
ENSG00000010278	3193	0	0.0635067159761945
ENSG00000010292	3193	0	0.0635067159761945
ENSG00000011007	3193	0	0.0635067159761945
ENSG00000011009	3193	0	0.0635067159761945
ENSG00000011052	3193	0.125	0.0635067159761945
ENSG00000011198	3193	0.125	0.0635067159761945
ENSG00000011260	3193	0	0.0635067159761945
ENSG00000011295	3193	0	0.0635067159761945
ENSG00000011304	3193	0	0.0635067159761945
ENSG00000011405	3193	0	0.0635067159761945
ENSG00000011426	3193	0.125	0.0635067159761945
ENSG00000012232	3193	0	0.0635067159761945
ENSG00000013275	3193	0	0.0635067159761945
ENSG00000013306	3193	0	0.0635067159761945
ENSG00000013375	3193	0.125	0.0635067159761945
ENSG00000013441	3193	0	0.0635067159761945
ENSG00000013810	3193	0.125	0.0635067159761945
ENSG00000014216	3193	0	0.0635067159761945
ENSG00000014641	3193	0	0.0635067159761945
ENSG00000015479	3193	0	0.0635067159761945
ENSG00000017260	3193	0	0.0635067159761945
ENSG00000017427	3193	0	0.0635067159761945
ENSG00000017797	3193	0	0.0635067159761945
ENSG00000018408	3193	0	0.0635067159761945
ENSG00000021776	3193	0	0.0635067159761945
ENSG00000022277	3193	0	0.0635067159761945
ENSG00000022556	3193	0	0.0635067159761945
ENSG00000022840	3193	0	0.0635067159761945
ENSG00000023228	3193	0	0.0635067159761945
ENSG00000023287	3193	0	0.0635067159761945
ENSG00000023318	3193	0	0.0635067159761945
ENSG00000023330	3193	0	0.0635067159761945
ENSG00000023734	3193	0	0.0635067159761945
ENSG00000025770	3193	0	0.0635067159761945
ENSG00000025772	3193	0	0.0635067159761945
ENSG00000025796	3193	0	0.0635067159761945
ENSG00000025800	3193	0	0.0635067159761945
ENSG00000029363	3193	0	0.0635067159761945
ENSG00000030066	3193	0	0.0635067159761945
ENSG00000030110	3193	0	0.0635067159761945
ENSG00000030582	3193	0	0.0635067159761945
ENSG00000031698	3193	0	0.0635067159761945
ENSG00000033030	3193	0	0.0635067159761945
ENSG00000033050	3193	0	0.0635067159761945
ENSG00000033170	3193	0	0.0635067159761945
ENSG00000033178	3193	0	0.0635067159761945
ENSG00000034510	3193	0	0.0635067159761945
ENSG00000034713	3193	0	0.0635067159761945
ENSG00000035141	3193	0	0.0635067159761945
ENSG00000035403	3193	0	0.0635067159761945
ENSG00000035928	3193	0	0.0635067159761945
ENSG00000036054	3193	0	0.0635067159761945
ENSG00000036257	3193	0	0.0635067159761945
ENSG00000037474	3193	0	0.0635067159761945
ENSG00000038358	3193	0.125	0.0635067159761945
ENSG00000038427	3193	0	0.0635067159761945
ENSG00000038532	3193	0	0.0635067159761945
ENSG00000039068	3193	0	0.0635067159761945
ENSG00000039123	3193	0	0.0635067159761945
ENSG00000041357	3193	0	0.0635067159761945
ENSG00000042493	3193	0.125	0.0635067159761945
ENSG00000042753	3193	0	0.0635067159761945
ENSG00000044115	3193	0	0.0635067159761945
ENSG00000044574	3193	0	0.0635067159761945
ENSG00000046604	3193	0	0.0635067159761945
ENSG00000047249	3193	0	0.0635067159761945
ENSG00000047315	3193	0	0.0635067159761945
ENSG00000047410	3193	0	0.0635067159761945
ENSG00000047849	3193	0	0.0635067159761945
ENSG00000048028	3193	0	0.0635067159761945
ENSG00000048162	3193	0	0.0635067159761945
ENSG00000048828	3193	0	0.0635067159761945
ENSG00000049245	3193	0	0.0635067159761945
ENSG00000049449	3193	0	0.0635067159761945
ENSG00000049656	3193	0	0.0635067159761945
ENSG00000049759	3193	0	0.0635067159761945
ENSG00000049860	3193	0	0.0635067159761945
ENSG00000050130	3193	0	0.0635067159761945
ENSG00000050393	3193	0	0.0635067159761945
ENSG00000050405	3193	0	0.0635067159761945
ENSG00000050438	3193	0	0.0635067159761945
ENSG00000051108	3193	0	0.0635067159761945
ENSG00000051180	3193	0	0.0635067159761945
ENSG00000051596	3193	0	0.0635067159761945
ENSG00000052126	3193	0	0.0635067159761945
ENSG00000052344	3193	0	0.0635067159761945
ENSG00000052723	3193	0	0.0635067159761945
ENSG00000052749	3193	0	0.0635067159761945
ENSG00000052802	3193	0	0.0635067159761945
ENSG00000052841	3193	0	0.0635067159761945
ENSG00000053372	3193	0	0.0635067159761945
ENSG00000053770	3193	0	0.0635067159761945
ENSG00000054116	3193	0	0.0635067159761945
ENSG00000054118	3193	0	0.0635067159761945
ENSG00000054148	3193	0	0.0635067159761945
ENSG00000055044	3193	0	0.0635067159761945
ENSG00000055070	3193	0	0.0635067159761945
ENSG00000055130	3193	0	0.0635067159761945
ENSG00000055483	3193	0	0.0635067159761945
ENSG00000055609	3193	0	0.0635067159761945
ENSG00000055950	3193	0	0.0635067159761945
ENSG00000056097	3193	0	0.0635067159761945
ENSG00000057252	3193	0	0.0635067159761945
ENSG00000057294	3193	0	0.0635067159761945
ENSG00000057608	3193	0	0.0635067159761945
ENSG00000057663	3193	0	0.0635067159761945
ENSG00000057757	3193	0	0.0635067159761945
ENSG00000057935	3193	0	0.0635067159761945
ENSG00000058262	3193	0	0.0635067159761945
ENSG00000058272	3193	0	0.0635067159761945
ENSG00000058600	3193	0	0.0635067159761945
ENSG00000058804	3193	0	0.0635067159761945
ENSG00000059804	3193	0	0.0635067159761945
ENSG00000060339	3193	0	0.0635067159761945
ENSG00000060688	3193	0	0.0635067159761945
ENSG00000060982	3193	0	0.0635067159761945
ENSG00000061676	3193	0	0.0635067159761945
ENSG00000061794	3193	0	0.0635067159761945
ENSG00000062194	3193	0	0.0635067159761945
ENSG00000062485	3193	0	0.0635067159761945
ENSG00000062582	3193	0	0.0635067159761945
ENSG00000062650	3193	0	0.0635067159761945
ENSG00000062716	3193	0	0.0635067159761945
ENSG00000063046	3193	0	0.0635067159761945
ENSG00000063177	3193	0	0.0635067159761945
ENSG00000063241	3193	0.125	0.0635067159761945
ENSG00000063322	3193	0	0.0635067159761945
ENSG00000063978	3193	0	0.0635067159761945
ENSG00000064313	3193	0	0.0635067159761945
ENSG00000064419	3193	0.125	0.0635067159761945
ENSG00000064601	3193	0	0.0635067159761945
ENSG00000064607	3193	0	0.0635067159761945
ENSG00000064666	3193	0	0.0635067159761945
ENSG00000064999	3193	0.125	0.0635067159761945
ENSG00000065000	3193	0	0.0635067159761945
ENSG00000065135	3193	0	0.0635067159761945
ENSG00000065150	3193	0	0.0635067159761945
ENSG00000065154	3193	0	0.0635067159761945
ENSG00000065183	3193	0	0.0635067159761945
ENSG00000065243	3193	0	0.0635067159761945
ENSG00000065268	3193	0	0.0635067159761945
ENSG00000065308	3193	0	0.0635067159761945
ENSG00000065328	3193	0	0.0635067159761945
ENSG00000065427	3193	0	0.0635067159761945
ENSG00000065518	3193	0	0.0635067159761945
ENSG00000065526	3193	0	0.0635067159761945
