ngenes	zeros	residual
ENSG00000000419	2959	0	0.0809106223576112
ENSG00000001630	2959	0.0277777777777778	0.0809106223576112
ENSG00000002549	2959	0	0.0809106223576112
ENSG00000002822	2959	0	0.0809106223576112
ENSG00000002834	2959	0	0.0809106223576112
ENSG00000003056	2959	0.0555555555555556	0.0809106223576112
ENSG00000003402	2959	0	0.0809106223576112
ENSG00000003509	2959	0	0.0809106223576112
ENSG00000003756	2959	0	0.0809106223576112
ENSG00000003989	2959	0.0555555555555556	0.0809106223576112
ENSG00000004059	2959	0	0.0809106223576112
ENSG00000004142	2959	0	0.0809106223576112
ENSG00000004455	2959	0	0.0809106223576112
ENSG00000004478	2959	0	0.0809106223576112
ENSG00000004487	2959	0.0277777777777778	0.0809106223576112
ENSG00000004534	2959	0	0.0809106223576112
ENSG00000004779	2959	0	0.0809106223576112
ENSG00000005075	2959	0	0.0809106223576112
ENSG00000005100	2959	0	0.0809106223576112
ENSG00000005156	2959	0	0.0809106223576112
ENSG00000005194	2959	0	0.0809106223576112
ENSG00000006007	2959	0	0.0809106223576112
ENSG00000006125	2959	0	0.0809106223576112
ENSG00000006327	2959	0	0.0809106223576112
ENSG00000006451	2959	0	0.0809106223576112
ENSG00000006453	2959	0.0277777777777778	0.0809106223576112
ENSG00000006652	2959	0	0.0809106223576112
ENSG00000006712	2959	0	0.0809106223576112
ENSG00000006744	2959	0.0277777777777778	0.0809106223576112
ENSG00000007062	2959	0	0.0809106223576112
ENSG00000007080	2959	0	0.0809106223576112
ENSG00000007168	2959	0	0.0809106223576112
ENSG00000007202	2959	0	0.0809106223576112
ENSG00000007237	2959	0	0.0809106223576112
ENSG00000007376	2959	0	0.0809106223576112
ENSG00000007392	2959	0	0.0809106223576112
ENSG00000007923	2959	0	0.0809106223576112
ENSG00000008018	2959	0	0.0809106223576112
ENSG00000008083	2959	0	0.0809106223576112
ENSG00000008282	2959	0.0277777777777778	0.0809106223576112
ENSG00000008324	2959	0	0.0809106223576112
ENSG00000008513	2959	0	0.0809106223576112
ENSG00000008952	2959	0	0.0809106223576112
ENSG00000008988	2959	0	0.0809106223576112
ENSG00000009307	2959	0	0.0809106223576112
ENSG00000009844	2959	0	0.0809106223576112
ENSG00000009954	2959	0	0.0809106223576112
ENSG00000010165	2959	0.0277777777777778	0.0809106223576112
ENSG00000010244	2959	0	0.0809106223576112
ENSG00000010256	2959	0	0.0809106223576112
ENSG00000010278	2959	0	0.0809106223576112
ENSG00000010292	2959	0	0.0809106223576112
ENSG00000011007	2959	0	0.0809106223576112
ENSG00000011009	2959	0	0.0809106223576112
ENSG00000011052	2959	0.0277777777777778	0.0809106223576112
ENSG00000011260	2959	0.0277777777777778	0.0809106223576112
ENSG00000011304	2959	0	0.0809106223576112
ENSG00000011485	2959	0	0.0809106223576112
ENSG00000013275	2959	0	0.0809106223576112
ENSG00000013306	2959	0	0.0809106223576112
ENSG00000013588	2959	0	0.0809106223576112
ENSG00000013810	2959	0	0.0809106223576112
ENSG00000014216	2959	0	0.0809106223576112
ENSG00000014641	2959	0	0.0809106223576112
ENSG00000015479	2959	0	0.0809106223576112
ENSG00000017797	2959	0	0.0809106223576112
ENSG00000018408	2959	0	0.0809106223576112
ENSG00000021776	2959	0	0.0809106223576112
ENSG00000022277	2959	0	0.0809106223576112
ENSG00000022556	2959	0	0.0809106223576112
ENSG00000022840	2959	0	0.0809106223576112
ENSG00000023191	2959	0	0.0809106223576112
ENSG00000023228	2959	0	0.0809106223576112
ENSG00000023287	2959	0	0.0809106223576112
ENSG00000023318	2959	0	0.0809106223576112
ENSG00000023330	2959	0.0277777777777778	0.0809106223576112
ENSG00000023734	2959	0	0.0809106223576112
ENSG00000025770	2959	0	0.0809106223576112
ENSG00000025772	2959	0.0277777777777778	0.0809106223576112
ENSG00000025796	2959	0	0.0809106223576112
ENSG00000025800	2959	0	0.0809106223576112
ENSG00000029363	2959	0	0.0809106223576112
ENSG00000030066	2959	0	0.0809106223576112
ENSG00000030110	2959	0.0833333333333333	0.0809106223576112
ENSG00000030582	2959	0.0277777777777778	0.0809106223576112
ENSG00000031698	2959	0	0.0809106223576112
ENSG00000031823	2959	0	0.0809106223576112
ENSG00000033030	2959	0	0.0809106223576112
ENSG00000033050	2959	0	0.0809106223576112
ENSG00000033170	2959	0	0.0809106223576112
ENSG00000034510	2959	0	0.0809106223576112
ENSG00000034713	2959	0	0.0809106223576112
ENSG00000035141	2959	0	0.0809106223576112
ENSG00000035403	2959	0	0.0809106223576112
ENSG00000037241	2959	0	0.0809106223576112
ENSG00000037474	2959	0	0.0809106223576112
ENSG00000038358	2959	0	0.0809106223576112
