ngenes	zeros	residual
ENSG00000000419	2949	0.00881057268722467	0.124363047811803
ENSG00000001630	2949	0.026431718061674	0.124363047811803
ENSG00000002549	2949	0.0440528634361234	0.124363047811803
ENSG00000002834	2949	0	0.124363047811803
ENSG00000003056	2949	0.0308370044052863	0.124363047811803
ENSG00000003402	2949	0	0.124363047811803
ENSG00000003509	2949	0.00881057268722467	0.124363047811803
ENSG00000003756	2949	0	0.124363047811803
ENSG00000003989	2949	0.00881057268722467	0.124363047811803
ENSG00000004059	2949	0.00881057268722467	0.124363047811803
ENSG00000004142	2949	0	0.124363047811803
ENSG00000004455	2949	0	0.124363047811803
ENSG00000004478	2949	0	0.124363047811803
ENSG00000004487	2949	0.0176211453744493	0.124363047811803
ENSG00000004534	2949	0	0.124363047811803
ENSG00000004779	2949	0	0.124363047811803
ENSG00000004897	2949	0.013215859030837	0.124363047811803
ENSG00000005075	2949	0	0.124363047811803
ENSG00000005156	2949	0.013215859030837	0.124363047811803
ENSG00000005194	2949	0.00881057268722467	0.124363047811803
ENSG00000005339	2949	0.00881057268722467	0.124363047811803
ENSG00000006007	2949	0	0.124363047811803
ENSG00000006125	2949	0	0.124363047811803
ENSG00000006327	2949	0.0308370044052863	0.124363047811803
ENSG00000006451	2949	0.00881057268722467	0.124363047811803
ENSG00000006453	2949	0.00440528634361234	0.124363047811803
ENSG00000006634	2949	0.00440528634361234	0.124363047811803
ENSG00000006652	2949	0.0352422907488987	0.124363047811803
ENSG00000006712	2949	0.00881057268722467	0.124363047811803
ENSG00000006744	2949	0	0.124363047811803
ENSG00000007062	2949	0.00440528634361234	0.124363047811803
ENSG00000007080	2949	0	0.124363047811803
ENSG00000007168	2949	0.00440528634361234	0.124363047811803
ENSG00000007202	2949	0.0220264317180617	0.124363047811803
ENSG00000007392	2949	0.00440528634361234	0.124363047811803
ENSG00000007923	2949	0.013215859030837	0.124363047811803
ENSG00000008018	2949	0	0.124363047811803
ENSG00000008324	2949	0.0308370044052863	0.124363047811803
ENSG00000008513	2949	0.0220264317180617	0.124363047811803
ENSG00000008952	2949	0	0.124363047811803
ENSG00000008988	2949	0	0.124363047811803
ENSG00000009307	2949	0	0.124363047811803
ENSG00000009844	2949	0	0.124363047811803
ENSG00000009954	2949	0	0.124363047811803
ENSG00000010165	2949	0.026431718061674	0.124363047811803
ENSG00000010244	2949	0	0.124363047811803
ENSG00000010256	2949	0	0.124363047811803
ENSG00000010278	2949	0.00440528634361234	0.124363047811803
ENSG00000010292	2949	0	0.124363047811803
ENSG00000011007	2949	0	0.124363047811803
ENSG00000011009	2949	0.0572687224669604	0.124363047811803
ENSG00000011052	2949	0.0572687224669604	0.124363047811803
ENSG00000011260	2949	0	0.124363047811803
ENSG00000011304	2949	0	0.124363047811803
ENSG00000011426	2949	0.00881057268722467	0.124363047811803
ENSG00000013275	2949	0	0.124363047811803
ENSG00000013306	2949	0	0.124363047811803
ENSG00000013375	2949	0.0352422907488987	0.124363047811803
ENSG00000013561	2949	0.013215859030837	0.124363047811803
ENSG00000013588	2949	0	0.124363047811803
ENSG00000013810	2949	0	0.124363047811803
ENSG00000014641	2949	0	0.124363047811803
ENSG00000015479	2949	0	0.124363047811803
ENSG00000017797	2949	0	0.124363047811803
ENSG00000018408	2949	0.00440528634361234	0.124363047811803
ENSG00000021776	2949	0.0176211453744493	0.124363047811803
ENSG00000022277	2949	0.00440528634361234	0.124363047811803
ENSG00000022556	2949	0	0.124363047811803
ENSG00000022840	2949	0	0.124363047811803
ENSG00000023191	2949	0	0.124363047811803
ENSG00000023228	2949	0	0.124363047811803
ENSG00000023287	2949	0.00440528634361234	0.124363047811803
ENSG00000023318	2949	0.00881057268722467	0.124363047811803
ENSG00000023330	2949	0.00881057268722467	0.124363047811803
ENSG00000023697	2949	0.0352422907488987	0.124363047811803
ENSG00000023734	2949	0	0.124363047811803
ENSG00000025770	2949	0.00440528634361234	0.124363047811803
ENSG00000025772	2949	0.0704845814977974	0.124363047811803
ENSG00000025796	2949	0	0.124363047811803
ENSG00000025800	2949	0	0.124363047811803
ENSG00000028116	2949	0.0176211453744493	0.124363047811803
ENSG00000028839	2949	0.00881057268722467	0.124363047811803
ENSG00000029363	2949	0	0.124363047811803
ENSG00000030066	2949	0	0.124363047811803
ENSG00000030110	2949	0.0352422907488987	0.124363047811803
ENSG00000030582	2949	0.026431718061674	0.124363047811803
ENSG00000031698	2949	0.00440528634361234	0.124363047811803
ENSG00000033050	2949	0	0.124363047811803
ENSG00000033170	2949	0	0.124363047811803
ENSG00000033800	2949	0.013215859030837	0.124363047811803
ENSG00000034510	2949	0	0.124363047811803
ENSG00000034713	2949	0.00881057268722467	0.124363047811803
ENSG00000035141	2949	0	0.124363047811803
ENSG00000036054	2949	0.0220264317180617	0.124363047811803
ENSG00000037241	2949	0.00440528634361234	0.124363047811803
ENSG00000037474	2949	0	0.124363047811803
ENSG00000037897	2949	0.0220264317180617	0.124363047811803
ENSG00000039068	2949	0	0.124363047811803
ENSG00000039123	2949	0.00440528634361234	0.124363047811803
ENSG00000041357	2949	0	0.124363047811803
ENSG00000041802	2949	0.013215859030837	0.124363047811803
ENSG00000042753	2949	0	0.124363047811803
ENSG00000044115	2949	0	0.124363047811803
ENSG00000044574	2949	0	0.124363047811803
ENSG00000046604	2949	0	0.124363047811803
ENSG00000047249	2949	0.0176211453744493	0.124363047811803
ENSG00000047315	2949	0	0.124363047811803
ENSG00000047410	2949	0	0.124363047811803
ENSG00000047849	2949	0	0.124363047811803
ENSG00000048028	2949	0.013215859030837	0.124363047811803
ENSG00000048162	2949	0	0.124363047811803
ENSG00000048544	2949	0.00440528634361234	0.124363047811803
ENSG00000048828	2949	0.0176211453744493	0.124363047811803
ENSG00000049245	2949	0.00881057268722467	0.124363047811803
ENSG00000049449	2949	0.0308370044052863	0.124363047811803
ENSG00000049541	2949	0	0.124363047811803
ENSG00000049860	2949	0.0308370044052863	0.124363047811803
ENSG00000050393	2949	0	0.124363047811803
ENSG00000050405	2949	0.0176211453744493	0.124363047811803
ENSG00000051180	2949	0	0.124363047811803
ENSG00000051596	2949	0.013215859030837	0.124363047811803
ENSG00000052344	2949	0.0220264317180617	0.124363047811803
ENSG00000052723	2949	0	0.124363047811803
ENSG00000052749	2949	0	0.124363047811803
ENSG00000052802	2949	0	0.124363047811803
ENSG00000053254	2949	0	0.124363047811803
ENSG00000053372	2949	0	0.124363047811803
ENSG00000054116	2949	0.013215859030837	0.124363047811803
ENSG00000054118	2949	0	0.124363047811803
ENSG00000054148	2949	0.013215859030837	0.124363047811803
ENSG00000054654	2949	0.00440528634361234	0.124363047811803
ENSG00000055044	2949	0	0.124363047811803
ENSG00000055070	2949	0	0.124363047811803
ENSG00000055130	2949	0.0220264317180617	0.124363047811803
ENSG00000055483	2949	0.0220264317180617	0.124363047811803
ENSG00000055609	2949	0.013215859030837	0.124363047811803
ENSG00000055950	2949	0.00881057268722467	0.124363047811803
ENSG00000056097	2949	0.00440528634361234	0.124363047811803
ENSG00000057252	2949	0	0.124363047811803
ENSG00000057294	2949	0	0.124363047811803
ENSG00000057608	2949	0	0.124363047811803
ENSG00000057663	2949	0.00881057268722467	0.124363047811803
ENSG00000057757	2949	0.0220264317180617	0.124363047811803
ENSG00000058262	2949	0.00440528634361234	0.124363047811803
ENSG00000058272	2949	0	0.124363047811803
ENSG00000058600	2949	0.0176211453744493	0.124363047811803
ENSG00000058673	2949	0.0352422907488987	0.124363047811803
ENSG00000058804	2949	0.00440528634361234	0.124363047811803
ENSG00000059804	2949	0	0.124363047811803
ENSG00000060339	2949	0	0.124363047811803
ENSG00000060656	2949	0.0440528634361234	0.124363047811803
ENSG00000060688	2949	0.00440528634361234	0.124363047811803
ENSG00000060982	2949	0	0.124363047811803
ENSG00000061676	2949	0.00440528634361234	0.124363047811803
ENSG00000061794	2949	0	0.124363047811803
ENSG00000062194	2949	0	0.124363047811803
ENSG00000062485	2949	0	0.124363047811803
ENSG00000062582	2949	0	0.124363047811803
ENSG00000062650	2949	0	0.124363047811803
ENSG00000062716	2949	0.00440528634361234	0.124363047811803
ENSG00000062822	2949	0.0440528634361234	0.124363047811803
ENSG00000063046	2949	0	0.124363047811803
ENSG00000063177	2949	0	0.124363047811803
ENSG00000063978	2949	0	0.124363047811803
ENSG00000064419	2949	0.0176211453744493	0.124363047811803
ENSG00000064601	2949	0.00440528634361234	0.124363047811803
ENSG00000064995	2949	0.00440528634361234	0.124363047811803
ENSG00000065000	2949	0.00881057268722467	0.124363047811803
ENSG00000065135	2949	0	0.124363047811803
ENSG00000065150	2949	0	0.124363047811803
ENSG00000065154	2949	0	0.124363047811803
ENSG00000065183	2949	0.00440528634361234	0.124363047811803
ENSG00000065243	2949	0.0176211453744493	0.124363047811803
ENSG00000065268	2949	0.00440528634361234	0.124363047811803
ENSG00000065328	2949	0	0.124363047811803
ENSG00000065427	2949	0	0.124363047811803
ENSG00000065518	2949	0.00440528634361234	0.124363047811803
ENSG00000065548	2949	0	0.124363047811803
ENSG00000065613	2949	0.00440528634361234	0.124363047811803
ENSG00000065882	2949	0.013215859030837	0.124363047811803
ENSG00000065911	2949	0	0.124363047811803
ENSG00000065978	2949	0	0.124363047811803
ENSG00000066027	2949	0.00440528634361234	0.124363047811803
ENSG00000066044	2949	0	0.124363047811803
ENSG00000066136	2949	0.00440528634361234	0.124363047811803
ENSG00000066322	2949	0.013215859030837	0.124363047811803
ENSG00000066427	2949	0	0.124363047811803
ENSG00000066654	2949	0	0.124363047811803
ENSG00000066777	2949	0	0.124363047811803
ENSG00000067057	2949	0.00440528634361234	0.124363047811803
ENSG00000067064	2949	0.0176211453744493	0.124363047811803
ENSG00000067167	2949	0.00440528634361234	0.124363047811803
ENSG00000067225	2949	0	0.124363047811803
ENSG00000067248	2949	0.026431718061674	0.124363047811803
ENSG00000067334	2949	0	0.124363047811803
ENSG00000067533	2949	0	0.124363047811803
ENSG00000067560	2949	0	0.124363047811803
ENSG00000067596	2949	0	0.124363047811803
ENSG00000067704	2949	0.013215859030837	0.124363047811803
ENSG00000068120	2949	0.013215859030837	0.124363047811803
ENSG00000068615	2949	0.0352422907488987	0.124363047811803
ENSG00000068650	2949	0.00881057268722467	0.124363047811803
ENSG00000068697	2949	0.00440528634361234	0.124363047811803
ENSG00000068745	2949	0.00881057268722467	0.124363047811803
ENSG00000068878	2949	0.00881057268722467	0.124363047811803
ENSG00000069275	2949	0	0.124363047811803
ENSG00000069329	2949	0	0.124363047811803
ENSG00000069345	2949	0	0.124363047811803
ENSG00000069702	2949	0	0.124363047811803
ENSG00000069849	2949	0	0.124363047811803
ENSG00000070010	2949	0.00440528634361234	0.124363047811803
ENSG00000070087	2949	0.066079295154185	0.124363047811803
ENSG00000070495	2949	0	0.124363047811803
