ngenes	zeros	residual
ENSG00000000419	3336	0	0.00765221786768399
ENSG00000002549	3336	0.0149253731343284	0.00765221786768399
ENSG00000002834	3336	0	0.00765221786768399
ENSG00000003056	3336	0.0149253731343284	0.00765221786768399
ENSG00000003402	3336	0	0.00765221786768399
ENSG00000003509	3336	0	0.00765221786768399
ENSG00000003756	3336	0.0149253731343284	0.00765221786768399
ENSG00000004059	3336	0	0.00765221786768399
ENSG00000004142	3336	0	0.00765221786768399
ENSG00000004455	3336	0	0.00765221786768399
ENSG00000004478	3336	0	0.00765221786768399
ENSG00000004534	3336	0	0.00765221786768399
ENSG00000004779	3336	0	0.00765221786768399
ENSG00000004897	3336	0.0149253731343284	0.00765221786768399
ENSG00000005059	3336	0	0.00765221786768399
ENSG00000005075	3336	0	0.00765221786768399
ENSG00000005156	3336	0.0298507462686567	0.00765221786768399
ENSG00000005194	3336	0	0.00765221786768399
ENSG00000005801	3336	0	0.00765221786768399
ENSG00000006007	3336	0	0.00765221786768399
ENSG00000006125	3336	0.0149253731343284	0.00765221786768399
ENSG00000006327	3336	0	0.00765221786768399
ENSG00000006451	3336	0	0.00765221786768399
ENSG00000006453	3336	0	0.00765221786768399
ENSG00000006634	3336	0	0.00765221786768399
ENSG00000006652	3336	0	0.00765221786768399
ENSG00000006712	3336	0	0.00765221786768399
ENSG00000006744	3336	0	0.00765221786768399
ENSG00000007062	3336	0	0.00765221786768399
ENSG00000007080	3336	0	0.00765221786768399
ENSG00000007168	3336	0	0.00765221786768399
ENSG00000007376	3336	0	0.00765221786768399
ENSG00000007392	3336	0	0.00765221786768399
ENSG00000007923	3336	0	0.00765221786768399
ENSG00000008018	3336	0	0.00765221786768399
ENSG00000008282	3336	0.0298507462686567	0.00765221786768399
ENSG00000008283	3336	0.0298507462686567	0.00765221786768399
ENSG00000008324	3336	0.0149253731343284	0.00765221786768399
ENSG00000008513	3336	0.0149253731343284	0.00765221786768399
ENSG00000008952	3336	0	0.00765221786768399
ENSG00000008988	3336	0	0.00765221786768399
ENSG00000009307	3336	0	0.00765221786768399
ENSG00000009844	3336	0	0.00765221786768399
ENSG00000009954	3336	0	0.00765221786768399
ENSG00000010165	3336	0	0.00765221786768399
ENSG00000010244	3336	0	0.00765221786768399
ENSG00000010256	3336	0	0.00765221786768399
ENSG00000010278	3336	0	0.00765221786768399
ENSG00000010292	3336	0	0.00765221786768399
ENSG00000010539	3336	0	0.00765221786768399
ENSG00000011007	3336	0	0.00765221786768399
ENSG00000011009	3336	0.0298507462686567	0.00765221786768399
ENSG00000011052	3336	0	0.00765221786768399
ENSG00000011260	3336	0	0.00765221786768399
ENSG00000011275	3336	0.0149253731343284	0.00765221786768399
ENSG00000011304	3336	0	0.00765221786768399
ENSG00000011426	3336	0	0.00765221786768399
ENSG00000011485	3336	0	0.00765221786768399
ENSG00000013275	3336	0	0.00765221786768399
ENSG00000013306	3336	0	0.00765221786768399
ENSG00000013374	3336	0	0.00765221786768399
ENSG00000013375	3336	0.0149253731343284	0.00765221786768399
ENSG00000013441	3336	0	0.00765221786768399
ENSG00000013561	3336	0	0.00765221786768399
ENSG00000013588	3336	0	0.00765221786768399
ENSG00000013810	3336	0	0.00765221786768399
ENSG00000014216	3336	0.0298507462686567	0.00765221786768399
ENSG00000014641	3336	0	0.00765221786768399
ENSG00000014919	3336	0.0149253731343284	0.00765221786768399
ENSG00000015479	3336	0	0.00765221786768399
ENSG00000017260	3336	0	0.00765221786768399
ENSG00000017797	3336	0	0.00765221786768399
ENSG00000018408	3336	0	0.00765221786768399
ENSG00000018699	3336	0.0298507462686567	0.00765221786768399
ENSG00000020256	3336	0.0149253731343284	0.00765221786768399
ENSG00000021776	3336	0	0.00765221786768399
ENSG00000022277	3336	0	0.00765221786768399
ENSG00000022556	3336	0	0.00765221786768399
ENSG00000022840	3336	0	0.00765221786768399
ENSG00000023191	3336	0	0.00765221786768399
ENSG00000023228	3336	0	0.00765221786768399
ENSG00000023287	3336	0	0.00765221786768399
ENSG00000023318	3336	0	0.00765221786768399
ENSG00000023330	3336	0	0.00765221786768399
