chr	cell	z	score	p	p.adj	monosomy
E7.1	1	E7.10.747	0.590383562413142	1.02242931213067	0.559213187337003	0.991652604244963	FALSE
E7.2	10	E7.10.747	-0.315574165702063	0.981516770291069	0.754440519679349	0.999829872649094	TRUE
E7.3	11	E7.10.747	0.824313720050828	1.01017435681302	0.416058926391336	0.986841909296827	FALSE
E7.4	12	E7.10.747	-0.542638825349625	0.975575358863899	0.591258754482095	0.999829872649094	TRUE
E7.5	13	E7.10.747	-0.359517078589249	1.0670441824947	0.721645848852788	0.999829872649094	TRUE
E7.6	14	E7.10.747	-1.32311860462133	0.940591212667586	0.195472809974718	0.824029091150907	TRUE
E7.7	15	E7.10.747	-0.321097351982688	0.972653645797748	0.750291461845442	0.999829872649094	TRUE
E7.8	16	E7.10.747	0.622132505629592	1.02171446905964	0.538404046184182	0.986841909296827	FALSE
E7.9	17	E7.10.747	0.337470692084464	1.00900499101592	0.738036576900222	0.999829872649094	FALSE
E7.10	18	E7.10.747	-1.21252311603313	0.937032228750194	0.234472143335058	0.906294993019933	TRUE
E7.11	19	E7.10.747	0.526050193824106	1.03419887440257	0.602596781730589	0.999829872649094	FALSE
E7.12	2	E7.10.747	-0.308213758291352	0.981181107690647	0.759981267241646	0.999829872649094	TRUE
E7.13	20	E7.10.747	0.931404346147475	1.03751082196716	0.358841869046676	0.986841909296827	FALSE
E7.14	21	E7.10.747	-3.84744817728654	0.757614689355644	0.000557169211340683	0.0186784345135162	TRUE
E7.15	22	E7.10.747	-0.390355152455061	0.983908752170791	0.698943480560977	0.999829872649094	TRUE
E7.16	3	E7.10.747	-0.355932569640789	0.990995008984075	0.724301938497736	0.999829872649094	TRUE
E7.17	4	E7.10.747	-0.687887032784315	0.958732071017825	0.496639188926025	0.986841909296827	TRUE
E7.18	5	E7.10.747	-0.85632173814114	0.978623493025103	0.39839094193758	0.986841909296827	TRUE
E7.19	6	E7.10.747	0.446218764250488	1.05537768393884	0.658540617936342	0.999829872649094	FALSE
E7.20	7	E7.10.747	0.374671645593069	1.02631041985999	0.710455662665814	0.999829872649094	FALSE
E7.21	8	E7.10.747	1.41028859723008	1.08829125351119	0.168410161076726	0.795709754349097	FALSE
E7.22	9	E7.10.747	0.401049873480972	1.02897849260056	0.69113446106545	0.999829872649094	FALSE
E7.23	1	E7.11.851	0.274182055583761	1.01169524092826	0.78576353447726	0.999829872649094	FALSE
E7.24	10	E7.11.851	-0.618972785245249	0.956587521610105	0.540456629821926	0.986841909296827	TRUE
E7.25	11	E7.11.851	3.85769978570947	1.10078080177228	0.000541653763238875	0.0186784345135162	FALSE
E7.26	12	E7.11.851	-1.35654673475663	0.944485294890423	0.184723014893807	0.815925600874098	TRUE
E7.27	13	E7.11.851	0.186791149882936	1.17394226157099	0.853041484043994	0.999829872649094	FALSE
E7.28	14	E7.11.851	0.73475399492094	1.03827342111465	0.468011474717678	0.986841909296827	FALSE
E7.29	15	E7.11.851	1.03977812943246	1.0661411830287	0.30648516882643	0.986841909296827	FALSE
E7.30	16	E7.11.851	-1.21594782130295	0.923177773879989	0.233183308000891	0.906294993019933	TRUE
E7.31	17	E7.11.851	-0.564115674496561	0.972126467009602	0.576734336948988	0.996906346756888	TRUE
E7.32	18	E7.11.851	0.187631316672164	0.99968629653914	0.852388425464365	0.999829872649094	FALSE
E7.33	19	E7.11.851	0.168574921852182	1.00519842730527	0.867226100906968	0.999829872649094	FALSE
E7.34	2	E7.11.851	-0.629532465368446	0.961725734168531	0.533613067213523	0.986841909296827	TRUE
E7.35	20	E7.11.851	0.0429443784408599	1.00031370346086	0.966021293715005	0.999829872649094	FALSE
