chr	cell	z	score	p	p.adj	monosomy
E7.1	1	E7.10.745	-0.599495902403707	0.974960598378247	0.549201397061181	1	TRUE
E7.2	10	E7.10.745	-0.765223226879973	0.949391929691321	0.44461613075994	0.982750843159131	TRUE
E7.3	11	E7.10.745	-0.917191604481212	0.940849519800399	0.359627056805067	0.958954691107356	TRUE
E7.4	12	E7.10.745	0.132724004330816	0.999547019519719	0.894482281803638	1	FALSE
E7.5	13	E7.10.745	0.339686289684252	1.13205098562121	0.734281446945517	1	FALSE
E7.6	14	E7.10.745	0.282960767962987	1.00105631945443	0.777361801909174	1	FALSE
E7.7	15	E7.10.745	0.437145565426294	1.02037823516132	0.662255413721717	1	FALSE
E7.8	16	E7.10.745	-1.12379731433052	0.900556501094461	0.261812202920691	0.887277687035666	TRUE
E7.9	17	E7.10.745	0.200059704110264	0.998943503093383	0.841541472716286	1	FALSE
E7.10	18	E7.10.745	0	1.0025720163562	1	1	FALSE
E7.11	19	E7.10.745	-0.587187709929323	0.936895731059156	0.557428200164448	1	TRUE
E7.12	2	E7.10.745	0.0760616620314979	1.00045298048028	0.939410281057676	1	FALSE
E7.13	20	E7.10.745	-1.02618496493726	0.932812976609247	0.30546063418361	0.924572520136574	TRUE
E7.14	21	E7.10.745	2.09827855854735	1.34241047527465	0.0365437615425099	0.359742483756137	FALSE
E7.15	22	E7.10.745	-0.0654034510244119	0.984042995282552	0.947887352012528	1	TRUE
E7.16	3	E7.10.745	-1.16775835605094	0.944267655452695	0.2436402924564	0.87613513225885	TRUE
E7.17	4	E7.10.745	1.30275521026874	1.3122390275531	0.193451435430358	0.814645489201174	FALSE
E7.18	5	E7.10.745	-0.403315593311726	0.970126602486164	0.686944106531751	1	TRUE
E7.19	6	E7.10.745	0.553243812597946	1.08662011920137	0.580423526243828	1	FALSE
E7.20	7	E7.10.745	1.6673277547518	1.09431593617507	0.0962774775099697	0.637378187028725	FALSE
E7.21	8	E7.10.745	-0.282086730352791	1.01416907402748	0.77803138780704	1	TRUE
E7.22	9	E7.10.745	0.449166542637292	1.02692357553213	0.653568933600626	1	FALSE
E7.23	1	E7.10.746	-0.674490759476595	0.972297262374596	0.500411653410064	0.99747617745467	TRUE
E7.24	10	E7.10.746	0.208493881198796	1.01263835818144	0.834955658125429	1	FALSE
E7.25	11	E7.10.746	-0.708399990552878	0.954407803674178	0.479133511217388	0.99747617745467	TRUE
E7.26	12	E7.10.746	-0.509766612091234	0.974572282166124	0.610512470811792	1	TRUE
E7.27	13	E7.10.746	-0.227253416550957	1.05203199483742	0.820349551666998	1	TRUE
E7.28	14	E7.10.746	-0.501505366901191	0.9531406965207	0.616307449197914	1	TRUE
E7.29	15	E7.10.746	0.175120179903732	1.00228541871579	0.86107896606125	1	FALSE
E7.30	16	E7.10.746	0.130113078950066	0.992479025412436	0.896546174048654	1	FALSE
E7.31	17	E7.10.746	0.0185790361110329	0.987458446003097	0.985186729331593	1	FALSE
E7.32	18	E7.10.746	0.566587282396423	1.05989652490953	0.571330870394022	1	FALSE
E7.33	19	E7.10.746	0.00185174319876976	1.00037510881735	0.998523500380497	1	FALSE
E7.34	2	E7.10.746	-0.0036699313239699	0.996413112018651	0.997073761028869	1	TRUE
E7.35	20	E7.10.746	-1.15175961784908	0.926230502355186	0.250147810330235	0.879833034606996	TRUE
E7.36	21	E7.10.746	1.24790032767774	1.21236071030636	0.212840029093589	0.838994637109403	FALSE
E7.37	22	E7.10.746	0.205176481219722	1.01540796220784	0.83754468582323	1	FALSE
E7.38	3	E7.10.746	-0.545818526324928	0.970952504654999	0.585512649909703	1	TRUE
E7.39	4	E7.10.746	0.778431122855791	1.21598161338884	0.436801890905565	0.980966377766377	FALSE
E7.40	5	E7.10.746	0.0415112860467455	0.999624891182647	0.966910212778102	1	FALSE
E7.41	6	E7.10.746	0.166718510298898	1.05379634481711	0.86768068507458	1	FALSE
E7.42	7	E7.10.746	1.15497446271653	1.0669765022875	0.248830476502991	0.879833034606996	FALSE
E7.43	8	E7.10.746	-0.419267594360821	1.00211840428365	0.675258737360603	1	TRUE
E7.44	9	E7.10.746	-1.22696482506925	0.929853954470477	0.220599459852714	0.847915390731041	TRUE
E7.45	1	E7.10.748	0.484241450868848	1.01344799370281	0.628494964691258	1	FALSE
E7.46	10	E7.10.748	-0.492778548489667	0.967088191497097	0.622455187458835	1	TRUE
E7.47	11	E7.10.748	-0.536731832300231	0.965555404757797	0.591768618197681	1	TRUE
E7.48	12	E7.10.748	-2.27954565814545	0.905777865999795	0.0231912665416263	0.262373400567179	TRUE
E7.49	13	E7.10.748	-0.618298798472548	0.996839076670134	0.536750762209165	1	TRUE
E7.50	14	E7.10.748	-0.248533586327948	0.968592351999646	0.803856557674724	1	TRUE
E7.51	15	E7.10.748	1.42348050379488	1.08848452554281	0.155421766793264	0.774600532888365	FALSE
E7.52	16	E7.10.748	1.1371204213627	1.06630141130009	0.256208258112163	0.8819671646241	FALSE
E7.53	17	E7.10.748	-0.833024834360139	0.933564446281257	0.405356748648665	0.970352541803371	TRUE
E7.54	18	E7.10.748	-0.483595851706992	0.953644171699529	0.628952733393303	1	TRUE
E7.55	19	E7.10.748	0.720803778679025	1.07785485590036	0.471475782384741	0.996240515338056	FALSE
E7.56	2	E7.10.748	-0.36420373591774	0.978145458191186	0.715909517246996	1	TRUE
E7.57	20	E7.10.748	-1.45180896478346	0.910502271734232	0.147384192432905	0.760308472032457	TRUE
E7.58	21	E7.10.748	-1.30776786914521	0.821518099020464	0.191746842871696	0.81188429281867	TRUE
E7.59	22	E7.10.748	-0.763671347535787	0.903101480893719	0.445539503135976	0.982750843159131	TRUE
E7.60	3	E7.10.748	0.69168288236403	1.02404853886952	0.489561108612606	0.99747617745467	FALSE
E7.61	4	E7.10.748	0.923142929224936	1.2425483582982	0.356521597260692	0.956765865487857	FALSE
E7.62	5	E7.10.748	0.153753161273506	1.00706810874191	0.877886416678787	1	FALSE
