ngenes	zeros	residual
ENSG00000000419	3164	0.00263852242744063	0.0655927420101459
ENSG00000001036	3164	0.0211081794195251	0.0655927420101459
ENSG00000001630	3164	0.0158311345646438	0.0655927420101459
ENSG00000002549	3164	0.0316622691292876	0.0655927420101459
ENSG00000002834	3164	0.00263852242744063	0.0655927420101459
ENSG00000003056	3164	0.0105540897097625	0.0655927420101459
ENSG00000003756	3164	0.00263852242744063	0.0655927420101459
ENSG00000003989	3164	0	0.0655927420101459
ENSG00000004059	3164	0.0079155672823219	0.0655927420101459
ENSG00000004142	3164	0	0.0655927420101459
ENSG00000004455	3164	0	0.0655927420101459
ENSG00000004478	3164	0	0.0655927420101459
ENSG00000004487	3164	0.00263852242744063	0.0655927420101459
ENSG00000004534	3164	0	0.0655927420101459
ENSG00000004779	3164	0	0.0655927420101459
ENSG00000004864	3164	0.0105540897097625	0.0655927420101459
ENSG00000004897	3164	0.0105540897097625	0.0655927420101459
ENSG00000005075	3164	0.00527704485488127	0.0655927420101459
ENSG00000005100	3164	0.00527704485488127	0.0655927420101459
ENSG00000005156	3164	0.0237467018469657	0.0655927420101459
ENSG00000005175	3164	0.0105540897097625	0.0655927420101459
ENSG00000005194	3164	0.0105540897097625	0.0655927420101459
ENSG00000005801	3164	0.0079155672823219	0.0655927420101459
ENSG00000006007	3164	0.0079155672823219	0.0655927420101459
ENSG00000006125	3164	0	0.0655927420101459
ENSG00000006327	3164	0.0211081794195251	0.0655927420101459
ENSG00000006451	3164	0.0079155672823219	0.0655927420101459
ENSG00000006453	3164	0.00263852242744063	0.0655927420101459
ENSG00000006625	3164	0.00527704485488127	0.0655927420101459
ENSG00000006634	3164	0.0079155672823219	0.0655927420101459
ENSG00000006652	3164	0.00527704485488127	0.0655927420101459
ENSG00000006695	3164	0.0184696569920844	0.0655927420101459
ENSG00000006712	3164	0.0211081794195251	0.0655927420101459
ENSG00000006744	3164	0.00263852242744063	0.0655927420101459
ENSG00000007062	3164	0.0105540897097625	0.0655927420101459
ENSG00000007080	3164	0	0.0655927420101459
ENSG00000007168	3164	0.00263852242744063	0.0655927420101459
ENSG00000007202	3164	0.0079155672823219	0.0655927420101459
ENSG00000007392	3164	0.00263852242744063	0.0655927420101459
ENSG00000007866	3164	0.029023746701847	0.0655927420101459
ENSG00000007923	3164	0.0263852242744063	0.0655927420101459
