ngenes	zeros	residual
ENSG00000099341	3125	0	-0.0331832763148396
ENSG00000099622	3125	0	-0.0331832763148396
ENSG00000099624	3125	0	-0.0331832763148396
ENSG00000099783	3125	0	-0.0331832763148396
ENSG00000099795	3125	0	-0.0331832763148396
ENSG00000099797	3125	0	-0.0331832763148396
ENSG00000099800	3125	0	-0.0331832763148396
ENSG00000099817	3125	0	-0.0331832763148396
ENSG00000099821	3125	0	-0.0331832763148396
ENSG00000099901	3125	0	-0.0331832763148396
ENSG00000099917	3125	0	-0.0331832763148396
ENSG00000099942	3125	0	-0.0331832763148396
ENSG00000099977	3125	0	-0.0331832763148396
ENSG00000099994	3125	0	-0.0331832763148396
ENSG00000099995	3125	0	-0.0331832763148396
ENSG00000100028	3125	0	-0.0331832763148396
ENSG00000100029	3125	0	-0.0331832763148396
ENSG00000100075	3125	0	-0.0331832763148396
ENSG00000100109	3125	0	-0.0331832763148396
ENSG00000100129	3125	0	-0.0331832763148396
ENSG00000100138	3125	0	-0.0331832763148396
ENSG00000100142	3125	0	-0.0331832763148396
ENSG00000100181	3125	0	-0.0331832763148396
ENSG00000100201	3125	0	-0.0331832763148396
ENSG00000100216	3125	0	-0.0331832763148396
ENSG00000100219	3125	0	-0.0331832763148396
ENSG00000100220	3125	0	-0.0331832763148396
ENSG00000100225	3125	0	-0.0331832763148396
ENSG00000100227	3125	0	-0.0331832763148396
ENSG00000100243	3125	0	-0.0331832763148396
ENSG00000100266	3125	0	-0.0331832763148396
ENSG00000100280	3125	0	-0.0331832763148396
ENSG00000100285	3125	0.05	-0.0331832763148396
ENSG00000100292	3125	0	-0.0331832763148396
ENSG00000100296	3125	0	-0.0331832763148396
ENSG00000100297	3125	0	-0.0331832763148396
ENSG00000100316	3125	0	-0.0331832763148396
ENSG00000100335	3125	0	-0.0331832763148396
ENSG00000100345	3125	0	-0.0331832763148396
ENSG00000100347	3125	0	-0.0331832763148396
ENSG00000100348	3125	0	-0.0331832763148396
ENSG00000100353	3125	0	-0.0331832763148396
ENSG00000100354	3125	0	-0.0331832763148396
ENSG00000100380	3125	0	-0.0331832763148396
ENSG00000100387	3125	0	-0.0331832763148396
ENSG00000100393	3125	0	-0.0331832763148396
ENSG00000100401	3125	0	-0.0331832763148396
ENSG00000100410	3125	0	-0.0331832763148396
ENSG00000100412	3125	0	-0.0331832763148396
ENSG00000100413	3125	0	-0.0331832763148396
ENSG00000100416	3125	0	-0.0331832763148396
ENSG00000100442	3125	0	-0.0331832763148396
ENSG00000100461	3125	0	-0.0331832763148396
ENSG00000100462	3125	0	-0.0331832763148396
ENSG00000100504	3125	0	-0.0331832763148396
ENSG00000100519	3125	0	-0.0331832763148396
ENSG00000100522	3125	0	-0.0331832763148396
ENSG00000100528	3125	0	-0.0331832763148396
ENSG00000100554	3125	0	-0.0331832763148396
ENSG00000100567	3125	0	-0.0331832763148396
ENSG00000100568	3125	0	-0.0331832763148396
ENSG00000100575	3125	0	-0.0331832763148396
ENSG00000100591	3125	0	-0.0331832763148396
ENSG00000100596	3125	0	-0.0331832763148396
ENSG00000100600	3125	0	-0.0331832763148396
ENSG00000100603	3125	0	-0.0331832763148396
ENSG00000100632	3125	0	-0.0331832763148396
ENSG00000100644	3125	0	-0.0331832763148396
ENSG00000100650	3125	0	-0.0331832763148396
ENSG00000100664	3125	0	-0.0331832763148396
ENSG00000100711	3125	0	-0.0331832763148396
ENSG00000100714	3125	0	-0.0331832763148396
ENSG00000100722	3125	0	-0.0331832763148396
ENSG00000100749	3125	0	-0.0331832763148396
ENSG00000100764	3125	0	-0.0331832763148396
ENSG00000100804	3125	0	-0.0331832763148396
ENSG00000100811	3125	0	-0.0331832763148396
ENSG00000100813	3125	0	-0.0331832763148396
ENSG00000100814	3125	0	-0.0331832763148396
ENSG00000100823	3125	0	-0.0331832763148396
ENSG00000100836	3125	0	-0.0331832763148396
ENSG00000100883	3125	0	-0.0331832763148396
ENSG00000100888	3125	0.05	-0.0331832763148396
ENSG00000100902	3125	0	-0.0331832763148396
ENSG00000100906	3125	0	-0.0331832763148396
ENSG00000100911	3125	0	-0.0331832763148396
ENSG00000100926	3125	0	-0.0331832763148396
ENSG00000100938	3125	0	-0.0331832763148396
ENSG00000100941	3125	0	-0.0331832763148396
ENSG00000100979	3125	0	-0.0331832763148396
ENSG00000100991	3125	0	-0.0331832763148396
ENSG00000100994	3125	0	-0.0331832763148396
ENSG00000101000	3125	0	-0.0331832763148396
ENSG00000101003	3125	0	-0.0331832763148396
ENSG00000101019	3125	0	-0.0331832763148396
ENSG00000101040	3125	0	-0.0331832763148396
ENSG00000101057	3125	0	-0.0331832763148396
ENSG00000101079	3125	0.05	-0.0331832763148396
ENSG00000101084	3125	0	-0.0331832763148396
ENSG00000101115	3125	0	-0.0331832763148396
ENSG00000101126	3125	0	-0.0331832763148396
ENSG00000101132	3125	0	-0.0331832763148396
ENSG00000101138	3125	0	-0.0331832763148396
ENSG00000101146	3125	0	-0.0331832763148396
ENSG00000101150	3125	0	-0.0331832763148396
ENSG00000101158	3125	0	-0.0331832763148396
ENSG00000101161	3125	0	-0.0331832763148396
ENSG00000101166	3125	0	-0.0331832763148396
ENSG00000101182	3125	0	-0.0331832763148396
ENSG00000101193	3125	0	-0.0331832763148396
ENSG00000101220	3125	0	-0.0331832763148396
ENSG00000101266	3125	0	-0.0331832763148396
ENSG00000101294	3125	0	-0.0331832763148396
ENSG00000101310	3125	0	-0.0331832763148396
ENSG00000101347	3125	0	-0.0331832763148396
