chr	cell	z	score	p	p.adj	monosomy
E7.96	16	E7.11.844	-5.8485249104193	0.805408685704711	8.33977890084934e-06	0.00057663614114444	TRUE
E7.97	17	E7.11.844	-0.834464794447482	0.960317738917812	0.413411513410685	0.999651306310259	TRUE
E7.98	18	E7.11.844	0.106960732227685	1.02967395976134	0.915835391406172	0.999651306310259	FALSE
E7.99	19	E7.11.844	-0.00395735342421258	1.01120252372139	0.996879849890549	0.999651306310259	TRUE
E7.100	2	E7.11.844	-2.53840848544118	0.93799301857865	0.0191194053254753	0.237276722500771	TRUE
E7.101	20	E7.11.844	-0.326172507244331	0.977567288870113	0.747522001339993	0.999651306310259	TRUE
E7.102	21	E7.11.844	0.339347939082812	1.06166852470287	0.737717839848007	0.999651306310259	FALSE
E7.103	22	E7.11.844	0.230793370761925	1.00610187469528	0.819708970615136	0.999651306310259	FALSE
E7.104	3	E7.11.844	0.372336657846123	1.00792585553754	0.713373337750439	0.999651306310259	FALSE
E7.105	4	E7.11.844	-0.907742749302406	0.942263907229198	0.374313718248181	0.97928561963308	TRUE
E7.106	5	E7.11.844	0.873012252221755	1.03722189642109	0.392529802806291	0.999651306310259	FALSE
E7.107	6	E7.11.844	-0.477985647542757	1.00189972052815	0.637598459234224	0.999651306310259	TRUE
E7.108	7	E7.11.844	-0.0512199081384459	0.99810027947185	0.959634369484966	0.999651306310259	TRUE
E7.109	8	E7.11.844	0.495190357948159	1.03218122629278	0.625607477001494	0.999651306310259	FALSE
E7.110	9	E7.11.844	1.00708605578207	1.07920299352889	0.325357361691266	0.915540482898679	FALSE
E7.111	1	E7.11.845	-0.0328377469414429	0.994550087934346	0.974114090473706	0.999651306310259	TRUE
E7.112	10	E7.11.845	-2.78955153941402	0.883877639545924	0.0109838359760099	0.16613051913715	TRUE
E7.113	11	E7.11.845	0.830524556693493	1.04051754691155	0.415585116423784	0.999651306310259	FALSE
E7.114	12	E7.11.845	1.88372885317389	1.0819497066409	0.0735239850769493	0.494244566350603	FALSE
E7.115	13	E7.11.845	1.25432324187147	1.12300923657265	0.223506974907946	0.813363728236434	FALSE
E7.116	14	E7.11.845	-0.634732844318329	0.965714323384201	0.532457709393847	0.999651306310259	TRUE
E7.117	15	E7.11.845	-0.653934914135675	0.88666405179264	0.520251170788717	0.999651306310259	TRUE
E7.118	16	E7.11.845	0.236714958819097	1.01431612511046	0.8151716925056	0.999651306310259	FALSE
E7.119	17	E7.11.845	0.923674780563295	1.03373595776142	0.366147911844895	0.973138263665458	FALSE
E7.120	18	E7.11.845	0.761591347073079	1.06567652602633	0.45477247118564	0.999651306310259	FALSE
E7.121	19	E7.11.845	-0.205270382716226	0.995601890118047	0.839337584919071	0.999651306310259	TRUE
E7.122	2	E7.11.845	-1.31013986441188	0.971910080445631	0.204299121050499	0.78043473226016	TRUE
E7.123	20	E7.11.845	-0.0567043458877491	0.984438771903418	0.955316783421487	0.999651306310259	TRUE
E7.124	21	E7.11.845	1.46230647589607	1.20577435807715	0.158462525144157	0.732659065150882	FALSE
E7.125	22	E7.11.845	0.561255307154543	1.0252530387689	0.580564040015904	0.999651306310259	FALSE
E7.126	3	E7.11.845	0.0581112301088485	0.998923427540748	0.954209444671885	0.999651306310259	FALSE
E7.127	4	E7.11.845	0.0344238126423823	0.99160471399645	0.972864304416152	0.999651306310259	FALSE
E7.128	5	E7.11.845	-0.566574910548007	0.97378987625425	0.577008939352852	0.999651306310259	TRUE
E7.129	6	E7.11.845	0.983508694505995	1.07717210245582	0.33655350791611	0.926768739504137	FALSE
E7.130	7	E7.11.845	-0.806609274337634	0.977266339655237	0.428932539900656	0.999651306310259	TRUE
E7.131	8	E7.11.845	1.13398273881204	1.06499409523087	0.26958147620718	0.846691847068511	FALSE
E7.132	9	E7.11.845	-0.355764035172162	1.00107657245925	0.725566150128136	0.999651306310259	TRUE
E7.133	1	E7.11.847	0.121201868906618	1.00065913611219	0.904683385849014	0.999651306310259	FALSE
E7.134	10	E7.11.847	-0.974530659687673	0.957689627743993	0.340886027358105	0.932140323397304	TRUE
E7.135	11	E7.11.847	3.03648692804124	1.16886397982862	0.00627525552820929	0.103432245571872	FALSE
E7.136	12	E7.11.847	0.235558481919273	1.00539697098396	0.816057298921905	0.999651306310259	FALSE
E7.137	13	E7.11.847	-1.27870406872573	0.875843695101934	0.214952574528212	0.800284969781957	TRUE
E7.138	14	E7.11.847	1.51186839592809	1.04491747276089	0.145470832918757	0.711190738713925	FALSE
E7.139	15	E7.11.847	0.0689192860921942	0.965150892683965	0.945705908176866	0.999651306310259	FALSE
