ngenes	zeros	residual
ENSG00000000419	3138	0	-0.0540511441484435
ENSG00000001036	3138	0	-0.0540511441484435
ENSG00000001630	3138	0	-0.0540511441484435
ENSG00000002834	3138	0	-0.0540511441484435
ENSG00000003056	3138	0	-0.0540511441484435
ENSG00000003402	3138	0	-0.0540511441484435
ENSG00000003509	3138	0	-0.0540511441484435
ENSG00000003756	3138	0	-0.0540511441484435
ENSG00000003989	3138	0	-0.0540511441484435
ENSG00000004059	3138	0	-0.0540511441484435
ENSG00000004142	3138	0	-0.0540511441484435
ENSG00000004455	3138	0	-0.0540511441484435
ENSG00000004478	3138	0	-0.0540511441484435
ENSG00000004487	3138	0	-0.0540511441484435
ENSG00000004534	3138	0	-0.0540511441484435
ENSG00000004779	3138	0	-0.0540511441484435
ENSG00000004864	3138	0.0454545454545455	-0.0540511441484435
ENSG00000004897	3138	0	-0.0540511441484435
ENSG00000005075	3138	0	-0.0540511441484435
ENSG00000005156	3138	0	-0.0540511441484435
ENSG00000005194	3138	0	-0.0540511441484435
ENSG00000005801	3138	0.0454545454545455	-0.0540511441484435
ENSG00000006007	3138	0	-0.0540511441484435
ENSG00000006125	3138	0	-0.0540511441484435
ENSG00000006327	3138	0	-0.0540511441484435
ENSG00000006451	3138	0	-0.0540511441484435
ENSG00000006453	3138	0	-0.0540511441484435
ENSG00000006652	3138	0	-0.0540511441484435
ENSG00000006712	3138	0	-0.0540511441484435
ENSG00000006744	3138	0	-0.0540511441484435
ENSG00000007062	3138	0	-0.0540511441484435
ENSG00000007080	3138	0	-0.0540511441484435
ENSG00000007168	3138	0	-0.0540511441484435
ENSG00000007202	3138	0	-0.0540511441484435
ENSG00000007376	3138	0	-0.0540511441484435
ENSG00000007392	3138	0	-0.0540511441484435
ENSG00000007923	3138	0	-0.0540511441484435
ENSG00000008018	3138	0	-0.0540511441484435
ENSG00000008083	3138	0	-0.0540511441484435
ENSG00000008282	3138	0	-0.0540511441484435
ENSG00000008324	3138	0	-0.0540511441484435
ENSG00000008513	3138	0	-0.0540511441484435
ENSG00000008952	3138	0	-0.0540511441484435
ENSG00000008988	3138	0	-0.0540511441484435
ENSG00000009307	3138	0	-0.0540511441484435
ENSG00000009335	3138	0	-0.0540511441484435
ENSG00000009844	3138	0	-0.0540511441484435
ENSG00000009954	3138	0	-0.0540511441484435
ENSG00000010165	3138	0	-0.0540511441484435
ENSG00000010244	3138	0	-0.0540511441484435
ENSG00000010256	3138	0	-0.0540511441484435
ENSG00000010278	3138	0	-0.0540511441484435
ENSG00000010292	3138	0	-0.0540511441484435
ENSG00000011007	3138	0	-0.0540511441484435
ENSG00000011009	3138	0	-0.0540511441484435
ENSG00000011052	3138	0	-0.0540511441484435
ENSG00000011198	3138	0	-0.0540511441484435
