ngenes	zeros	residual
ENSG00000000419	2779	0	0.101560937311694
ENSG00000001630	2779	0.103448275862069	0.101560937311694
ENSG00000002549	2779	0.137931034482759	0.101560937311694
ENSG00000002834	2779	0	0.101560937311694
ENSG00000003056	2779	0.0689655172413793	0.101560937311694
ENSG00000003402	2779	0	0.101560937311694
ENSG00000003509	2779	0	0.101560937311694
ENSG00000003756	2779	0.0689655172413793	0.101560937311694
ENSG00000004059	2779	0	0.101560937311694
ENSG00000004142	2779	0.0689655172413793	0.101560937311694
ENSG00000004455	2779	0	0.101560937311694
ENSG00000004478	2779	0	0.101560937311694
ENSG00000004534	2779	0	0.101560937311694
ENSG00000004779	2779	0	0.101560937311694
ENSG00000004897	2779	0.0344827586206897	0.101560937311694
ENSG00000005075	2779	0	0.101560937311694
ENSG00000005156	2779	0.0344827586206897	0.101560937311694
ENSG00000005194	2779	0	0.101560937311694
ENSG00000005801	2779	0.0344827586206897	0.101560937311694
ENSG00000006007	2779	0	0.101560937311694
ENSG00000006125	2779	0	0.101560937311694
ENSG00000006451	2779	0.0344827586206897	0.101560937311694
ENSG00000006634	2779	0.0344827586206897	0.101560937311694
ENSG00000006712	2779	0	0.101560937311694
ENSG00000006744	2779	0	0.101560937311694
ENSG00000007062	2779	0.0344827586206897	0.101560937311694
ENSG00000007080	2779	0	0.101560937311694
ENSG00000007168	2779	0	0.101560937311694
ENSG00000007202	2779	0	0.101560937311694
ENSG00000007392	2779	0	0.101560937311694
ENSG00000007923	2779	0	0.101560937311694
ENSG00000008018	2779	0	0.101560937311694
ENSG00000008083	2779	0	0.101560937311694
ENSG00000008282	2779	0.0344827586206897	0.101560937311694
ENSG00000008324	2779	0	0.101560937311694
ENSG00000008513	2779	0	0.101560937311694
ENSG00000008952	2779	0	0.101560937311694
ENSG00000008988	2779	0	0.101560937311694
ENSG00000009307	2779	0	0.101560937311694
ENSG00000009844	2779	0	0.101560937311694
ENSG00000010244	2779	0	0.101560937311694
ENSG00000010256	2779	0	0.101560937311694
ENSG00000010278	2779	0	0.101560937311694
ENSG00000010292	2779	0	0.101560937311694
ENSG00000011007	2779	0	0.101560937311694
ENSG00000011009	2779	0.0344827586206897	0.101560937311694
ENSG00000011052	2779	0.103448275862069	0.101560937311694
ENSG00000011260	2779	0	0.101560937311694
ENSG00000011304	2779	0	0.101560937311694
ENSG00000011426	2779	0.0689655172413793	0.101560937311694
ENSG00000013275	2779	0	0.101560937311694
ENSG00000013306	2779	0	0.101560937311694
ENSG00000013441	2779	0.103448275862069	0.101560937311694
ENSG00000013810	2779	0	0.101560937311694
ENSG00000014216	2779	0	0.101560937311694
ENSG00000014641	2779	0	0.101560937311694
ENSG00000015479	2779	0	0.101560937311694
