chr	cell	z	score	p	p.adj	monosomy
lateICME6.3	11	E6.1.72	5.31189567848567	1.27504761939708	2.02076277557041e-07	2.53481646409271e-05	FALSE
lateICME6.7	15	E6.1.72	7.58131949605126	1.42704549466481	3.63611022186294e-13	9.28506717368573e-11	FALSE
lateICME6.10	18	E6.1.72	-3.71658873673565	0.706049877520783	0.000237813074276754	0.0105512989076805	TRUE
lateICME6.11	19	E6.1.72	3.32590048228875	1.39209486397037	0.000982502683681557	0.0315017676606419	FALSE
lateICME6.12	2	E6.1.72	5.54585155068297	1.22909044851677	6.079313567763e-08	8.52295921755009e-06	FALSE
lateICME6.15	22	E6.1.72	2.9933537092792	1.2596251334359	0.00297146014648465	0.0740276656702621	FALSE
lateICME6.16	3	E6.1.72	-4.31776296346861	0.781345726484826	2.09753659794555e-05	0.00146182127561328	TRUE
lateICME6.17	4	E6.1.72	-3.85876472143819	0.727931407973967	0.000137529733027855	0.00677592104958612	TRUE
lateICME6.21	8	E6.1.72	-3.4020001348168	0.794654003928795	0.000752773414082801	0.0262552678570343	TRUE
lateICME6.29	15	E6.1.73	4.53814143490076	1.25674318040458	8.00767510498422e-06	0.000650623602279968	FALSE
lateICME6.30	16	E6.1.73	4.55187824714643	1.34512147225455	7.53158712728604e-06	0.000626172650698781	FALSE
lateICME6.33	19	E6.1.73	3.43512697189431	1.40491285169483	0.000669351967219812	0.0240164969837773	FALSE
lateICME6.37	22	E6.1.73	3.5537465364415	1.30995368604305	0.000436252059144765	0.0171384737521158	FALSE
lateICME6.39	4	E6.1.73	-3.20929822919995	0.773865703077299	0.00146376179512636	0.0425124738223969	TRUE
lateICME6.95	15	E6.1.79	3.94487094145387	1.22354258024709	9.79152703521419e-05	0.00511017651837821	FALSE
lateICME6.135	11	E6.1.81	-10.5915396378584	0.456086990097923	1.04656386540738e-22	9.35366454707843e-20	TRUE
lateICME6.139	15	E6.1.81	3.85722253976266	1.21863760086393	0.000138361464788752	0.00677592104958612	FALSE
lateICME6.161	15	E6.1.82	13.4390963153957	1.75485836946488	4.97303699948326e-33	5.92620242438421e-30	FALSE
lateICME6.163	17	E6.1.82	3.99622486644703	1.22213530392924	7.97262823473787e-05	0.00435147266247143	FALSE
lateICME6.166	2	E6.1.82	9.03777910962899	1.37339188616014	1.4843181960095e-17	5.05375004831806e-15	FALSE
lateICME6.180	12	E6.1.83	6.93650050220251	1.29284121961739	2.19058821115671e-11	4.89459553430327e-09	FALSE
lateICME6.183	15	E6.1.83	9.50991192225567	1.53497337362802	4.48751946717865e-19	2.13905094602182e-16	FALSE
lateICME6.192	3	E6.1.83	-6.63685838647658	0.666968850493569	1.3483708230318e-10	2.83554452490511e-08	TRUE
lateICME6.194	5	E6.1.83	-8.2778324232814	0.724328941773519	3.32271430184386e-15	9.50296290327345e-13	TRUE
lateICME6.205	15	E6.1.84	9.14057083748935	1.51430430983249	6.98888671920672e-18	2.77614111346267e-15	FALSE
lateICME6.249	15	E6.1.86	3.70948134974119	1.21036970918404	0.000244306756786353	0.0106656940207527	FALSE
lateICME6.254	2	E6.1.86	-8.45721295388625	0.650423707780587	9.50743911555882e-16	2.83242456984357e-13	TRUE
lateICME6.260	5	E6.1.86	-13.7835453929367	0.53876875354448	2.4795328326431e-34	3.54573195067964e-31	TRUE
lateICME6.278	21	E6.1.88	-2.87077470001338	0.675523988999484	0.00436408319173827	0.0963061568547181	TRUE
lateICME6.315	15	E6.1.90	4.41638081746113	1.24992921338752	1.36972832432717e-05	0.00103090079146729	FALSE
lateICME6.358	14	E6.12.1267	-4.83130258118861	0.76512347337487	2.09655263112414e-06	0.000208199323785245	TRUE
lateICME6.359	15	E6.12.1267	5.20935259208271	1.29430549556604	3.37778901385268e-07	4.02519857484111e-05	FALSE
lateICME6.360	16	E6.12.1267	-5.07545671845389	0.602251668578943	6.52871512035265e-07	7.18158663238792e-05	TRUE
lateICME6.363	19	E6.12.1267	-2.86249441124113	0.665872039581635	0.00447681490776727	0.0978875430903242	TRUE
lateICME6.364	2	E6.12.1267	-5.01667499765051	0.792601506423478	8.68192757377082e-07	9.40542153825172e-05	TRUE
lateICME6.365	20	E6.12.1267	-9.65535628902873	0.465926673598638	1.49755599946519e-19	8.92293783014678e-17	TRUE
lateICME6.373	8	E6.12.1267	-4.2763686122843	0.743157242821199	2.50259210033002e-05	0.00165680865901478	TRUE
lateICME6.693	19	E6.12.1293	3.01669130136082	1.35580843290644	0.002757801100611	0.0694305558780586	FALSE
lateICME6.754	14	E6.12.1296	4.45753616379522	1.2208787245009	1.14394777805688e-05	0.000889046370989854	FALSE
lateICME6.756	16	E6.12.1296	3.268732225175	1.24611064144468	0.00119630025586974	0.0362438424977483	FALSE
lateICME6.783	20	E6.12.1297	-3.59715521850319	0.793556488113588	0.00037190302399095	0.0149388012445803	TRUE
lateICME6.784	21	E6.12.1297	-3.27782724922616	0.628902418730834	0.00115962225799559	0.0358930698903396	TRUE
lateICME6.787	4	E6.12.1297	5.18319757335971	1.36743501489767	3.84588858688005e-07	4.50788580265449e-05	FALSE
lateICME6.1130	16	E6.13.1370	3.27808708788235	1.24683248659161	0.00115858989801155	0.0358930698903396	FALSE
lateICME6.1152	16	E6.13.1372	3.08067477566296	1.23159964737436	0.00224226868455123	0.0593785966464491	FALSE
lateICME6.1205	4	E6.13.1374	-2.86887646601407	0.797942439778352	0.00438969579798208	0.0965733075556057	TRUE
lateICME6.1284	16	E6.13.1379	2.86148189610323	1.21468616384154	0.00449078014291734	0.0978935305544481	FALSE
lateICME6.1315	4	E6.13.1380	-3.8602374939786	0.727827244373074	0.000136739853893251	0.00677592104958612	TRUE
lateICME6.1799	4	E6.14.1407	3.94002261381138	1.27950997774885	9.9822435675963e-05	0.00513475118764846	FALSE
lateICME6.1900	16	E6.14.1413	3.0994398775554	1.23304761065897	0.00210884115742533	0.0562619935656385	FALSE
lateICME6.1903	19	E6.14.1413	3.71520504390924	1.43778067800642	0.000239064394831363	0.0105512989076805	FALSE
lateICME6.1907	22	E6.14.1413	3.45767868771028	1.30132588864028	0.000617590791458353	0.0223018896915516	FALSE
lateICME6.2305	4	E6.14.1432	6.44102359910039	1.45639626624092	4.28593445930629e-10	8.51234205112221e-08	FALSE
lateICME6.2310	9	E6.14.1432	4.54412112997748	1.27879787543381	7.79698304585873e-06	0.000640786537676896	FALSE
lateICME6.2481	4	E6.15.1441	3.21758991472159	1.2284150603222	0.00142338552800656	0.0418815083343493	FALSE
lateICME6.2486	9	E6.15.1441	5.11654443303271	1.31159491572184	5.34106112881322e-07	6.06168048746263e-05	FALSE
lateICME6.2529	8	E6.15.1443	-3.38008604933942	0.79594465478573	0.000813184559291286	0.0275947214099668	TRUE
lateICME6.2558	14	E6.15.1446	4.23202599274939	1.2098141073342	3.01905497104374e-05	0.0019077129816763	FALSE
lateICME6.2562	18	E6.15.1446	3.43392807525824	1.26394722901151	0.000672214060021002	0.0240164969837773	FALSE
lateICME6.2564	2	E6.15.1446	5.12744474038942	1.21180008288749	5.06292119561222e-07	5.83869137881087e-05	FALSE
lateICME6.2573	8	E6.15.1446	-3.41277854604292	0.794019199172751	0.000724621284721642	0.0255223752993091	TRUE
lateICME6.2975	13	E6.15.1471	5.35708563971628	1.41142518736417	1.60736289366665e-07	2.05225798030653e-05	FALSE
lateICME6.2989	6	E6.15.1471	3.83553395336946	1.20625704288835	0.000150574553918741	0.00727437878729054	FALSE
lateICME6.3237	11	E6.16.1496	4.80360565572088	1.24887280190453	2.38633318369669e-06	0.000233729894019607	FALSE
lateICME6.3250	3	E6.16.1496	4.24719712039496	1.20376619597612	2.83185273722839e-05	0.00181979211994019	FALSE
lateICME6.3252	5	E6.16.1496	10.9266656138246	1.37158212955325	7.18375305897561e-24	7.33769062452508e-21	FALSE
lateICME6.3253	6	E6.16.1496	-7.86269696231299	0.580911111541488	5.63417666741077e-14	1.49201345081433e-11	TRUE
lateICME6.3256	9	E6.16.1496	3.5188230770191	1.22005333905553	0.000495454105802241	0.0186447202972949	FALSE
lateICME6.3285	15	E6.16.1498	4.01641885007199	1.22754654392365	7.34937621280433e-05	0.00407349146678689	FALSE
lateICME6.3419	17	E6.17.1571	-4.46488715156324	0.722044105739496	1.10757232938569e-05	0.000870235401660187	TRUE
lateICME6.3421	19	E6.17.1571	-3.98114524402226	0.534595710054492	8.47043025873007e-05	0.00458814972347879	TRUE
lateICME6.3446	21	E6.17.1572	2.97080572666153	1.34458662690432	0.00319220015843203	0.0771088889621251	FALSE
lateICME6.3468	21	E6.17.1573	3.03343595979397	1.35175995089055	0.00261329019950904	0.0667322318803202	FALSE
lateICME6.3490	21	E6.17.1574	3.2071154726019	1.37165225134723	0.00147456563285969	0.0425126785280112	FALSE
lateICME6.3512	21	E6.17.1575	3.57409068852731	1.41368358329493	0.000404892748268736	0.01599438204487	FALSE
lateICME6.3534	21	E6.17.1576	3.57864096454597	1.41420474699617	0.000398174428047713	0.0158163731141175	FALSE
lateICME6.3591	13	E6.17.1581	-3.10785725580527	0.776262525094202	0.00205140025816732	0.0553491013052693	TRUE
lateICME6.3622	21	E6.17.1582	2.98097964711174	1.34575189204783	0.00309080400497252	0.0756951441136616	FALSE
lateICME6.3644	21	E6.17.1583	3.12987965011673	1.36280608312592	0.00190787078184303	0.0522654256328646	FALSE
lateICME6.3653	1	E6.17.1584	9.04583587584788	1.27286076774327	1.3994714593566e-17	5.00311046719985e-15	FALSE
lateICME6.3654	10	E6.17.1584	-5.36019825514427	0.707929017827815	1.58213380957649e-07	2.05225798030653e-05	TRUE
lateICME6.3658	14	E6.17.1584	-4.56039003636618	0.778415750083346	7.25035986186802e-06	0.000609883211910075	TRUE
lateICME6.3659	15	E6.17.1584	3.66978975545715	1.20814848839859	0.00028375271483642	0.0118645140998854	FALSE
lateICME6.3665	20	E6.17.1584	-4.74125012524393	0.731683401083407	3.18692595787488e-06	0.000295928838945524	TRUE
lateICME6.3666	21	E6.17.1584	2.90024327915249	1.33650479051432	0.0039835413927446	0.0904200665337267	FALSE
lateICME6.3669	4	E6.17.1584	4.75798755569166	1.33736152740312	2.94968650800787e-06	0.000285003493679139	FALSE
lateICME6.3671	6	E6.17.1584	6.30697037668167	1.33837126794	9.32170905667788e-10	1.62561511598163e-07	FALSE
lateICME6.3672	7	E6.17.1584	-9.08912087324981	0.639393094011367	1.01953862743528e-17	3.83668483482224e-15	TRUE
lateICME6.3673	8	E6.17.1584	-4.66782614909212	0.720101979764201	4.46308737185745e-06	0.000389159447668058	TRUE
lateICME6.3685	19	E6.17.1585	-2.92260273036656	0.658818185709096	0.00371527594356415	0.086528413669328	TRUE
lateICME6.3710	21	E6.17.1587	3.10645875868648	1.36012358245695	0.0020608427210919	0.0553948325406281	FALSE
lateICME6.3732	21	E6.17.1589	3.09574643669494	1.35889665174878	0.00213451025414109	0.0567351238554229	FALSE
lateICME6.3754	21	E6.17.1590	8.4957632774567	1.97738501419817	7.25007019537071e-16	2.25382616943046e-13	FALSE
lateICME6.3798	21	E6.17.1592	3.27031094431837	1.37889031466606	0.0011898574073037	0.0362020445200913	FALSE
lateICME6.3820	21	E6.17.1593	2.98328087714276	1.34601546233575	0.00306828232699663	0.0756490297862963	FALSE
lateICME6.3864	21	E6.17.1596	3.39792994037985	1.39350709572787	0.000763667281212567	0.0265059274789799	FALSE
lateICME6.3886	21	E6.17.1598	2.94654808963903	1.34180828997661	0.00344636289268569	0.0810575482983642	FALSE
lateICME6.3922	14	E6.17.1600	-4.68265933507111	0.772416628291469	4.17094003154107e-06	0.000368175570685415	TRUE
lateICME6.3924	16	E6.17.1600	-4.03027671001279	0.682900432795687	6.94877035935361e-05	0.00391210299758884	TRUE
lateICME6.3927	19	E6.17.1600	-3.95417007187926	0.537761310511331	9.43536156810007e-05	0.00496050258911144	TRUE
lateICME6.3934	5	E6.17.1600	-6.41142605364934	0.787232823463248	5.09328539706984e-10	9.84242988893226e-08	TRUE
lateICME6.3935	6	E6.17.1600	4.38470869911622	1.23561397688345	1.57195301638457e-05	0.00114688408848466	FALSE
lateICME6.3952	21	E6.17.1601	2.98092647601599	1.34574580212165	0.00309132616520129	0.0756951441136616	FALSE
lateICME6.3974	21	E6.17.1602	2.91995404853961	1.33876235411835	0.00374616956292972	0.0869646505680114	FALSE
lateICME6.3996	21	E6.17.1603	2.90848509910002	1.337448763445	0.00388266602131149	0.0888820257527892	FALSE
lateICME6.4040	21	E6.17.1606	3.68022334335402	1.425839436475	0.000272839551377076	0.0116119213830124	FALSE
lateICME6.4078	16	E6.17.1608	-3.86951450500831	0.695305255947354	0.000131862241357195	0.00659311206785973	TRUE
lateICME6.4109	4	E6.17.1609	3.06466590005372	1.21759932632809	0.00236219533050898	0.0618670205609494	FALSE
lateICME6.4128	21	E6.17.1610	3.19750966051171	1.37055205422473	0.00152299380794072	0.043732553119583	FALSE
lateICME6.4144	16	E6.17.1611	-5.00582817511459	0.607624385172425	9.14816823465885e-07	9.76259744444937e-05	TRUE
lateICME6.4145	17	E6.17.1611	-4.28523553031318	0.732662354775372	2.40998720314387e-05	0.00161275342451784	TRUE
lateICME6.4147	19	E6.17.1611	-4.16341864440003	0.513205494027445	4.02334647649963e-05	0.00244817969563274	TRUE
lateICME6.4151	22	E6.17.1611	-4.4445651537118	0.59162998317787	1.21094505630504e-05	0.000930995392750652	TRUE
lateICME6.4153	4	E6.17.1611	2.90780347443442	1.20650504350498	0.00389091944903818	0.0888820257527892	FALSE
lateICME6.4166	16	E6.17.1613	-3.94115509549968	0.689777284646502	9.93738283156367e-05	0.00513475118764846	TRUE
lateICME6.4169	19	E6.17.1613	-3.30065912969791	0.61445237020697	0.00107209718060959	0.0336205914094673	TRUE
lateICME6.4173	22	E6.17.1613	-3.33284546199983	0.691472879583345	0.000959102404494382	0.0309657910911554	TRUE
lateICME6.4188	16	E6.17.1614	-3.155662142445	0.750387931093239	0.00175163265771311	0.0491144058927403	TRUE
lateICME6.4189	17	E6.17.1614	-3.52005409967455	0.777888147515864	0.000493245182366314	0.0186447202972949	TRUE
lateICME6.4191	19	E6.17.1614	-3.34239943240602	0.609554046644067	0.000927758080718622	0.0304287627391658	TRUE
lateICME6.4238	21	E6.17.1618	2.96815076270019	1.3442825418688	0.00321915674128656	0.0774982178457876	FALSE
lateICME6.4447	11	E6.18.1630	4.71735764020951	1.24443138860898	3.55767698242195e-06	0.000326120390055345	FALSE
lateICME6.4452	16	E6.18.1630	4.84000574264152	1.36735412716651	2.01272833863205e-06	0.000202690248186186	FALSE
lateICME6.4453	17	E6.18.1630	3.96378983919704	1.22021824248316	9.07986872334867e-05	0.00480901646109125	FALSE
lateICME6.4455	19	E6.18.1630	6.40079995715138	1.75294161337236	5.41808511927205e-10	1.01945548954724e-07	FALSE
lateICME6.4457	20	E6.18.1630	4.06045869509681	1.20768315656407	6.14690171753944e-05	0.00351602778243256	FALSE
